"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
23982.9747050404,-2.36291284113199,0.612183008283146,-3.85981448220643,0.000113473139136638,0.00488355809447704,"MEF2C",TRUE
3790.54205227104,-1.59699832645858,0.531125665424883,-3.00681821726885,0.00263997580531799,0.0448692662043634,"CADPS2",TRUE
18255.9104012397,1.4035781891225,0.414975279702899,3.38231759281515,0.000718769943097302,0.0183244178894909,"PHLPP1",TRUE
488.068411006817,-2.43403137125064,0.637313008944466,-3.81920867311644,0.000133880472414142,0.00535196884794366,"IL12RB2",TRUE
861.979351627615,-2.22553178203907,0.575976577929396,-3.86392757504087,0.00011157831681325,0.00486218595095732,"COL19A1",TRUE
3896.23002968699,-2.29508241471679,0.546984164781729,-4.19588456574905,2.71808664357493e-05,0.00177001395025608,"DLG3",TRUE
880.205554041689,-2.01865600456269,0.540509933746686,-3.73472507816804,0.00018792035983643,0.00689318838918989,"SERTAD4",TRUE
14315.8303674297,-2.23593944749914,0.46595294589485,-4.79863786075026,1.59748333901251e-06,0.000218704274137091,"KIF3C",TRUE
3607.3051620987,1.7921939631126,0.483170089556291,3.70924029001551,0.000207882068987147,0.00737641945608065,"CD82",TRUE
130.934690816832,2.27967795729058,0.688478391895207,3.31118301478599,0.000929024272869473,0.0218273980744929,"AQP6",TRUE
406.701926388169,-2.71260963303265,0.826554416345929,-3.28182824916075,0.00103136404381978,0.0232887358829799,"PPEF1",TRUE
2627.02441786487,1.89998976772891,0.477697975727769,3.97738710287455,6.96766857481287e-05,0.0035500347370725,"SMOX",TRUE
4419.03734523283,1.90814507371955,0.458181174774997,4.16460819163205,3.11887703120418e-05,0.00195064442235781,"P2RX7",TRUE
8832.50471470415,-2.07996091760795,0.630161525326227,-3.30067900691204,0.000964511631388972,0.0223004836901064,"RPH3A",TRUE
2819.96923276698,-2.32670715250773,0.539539659768921,-4.31239318626592,1.61496908116268e-05,0.00124797632951891,"CHGB",TRUE
322.805294404711,-2.17355964238753,0.592421347864988,-3.66894213083435,0.000243556197137989,0.008368995256202,"KCNH4",TRUE
1815.61819210425,-1.91641650794465,0.464365643710604,-4.1269558458958,3.67596939575981e-05,0.00220393378910606,"ANKRD24",TRUE
2564.81016727367,-1.66406888578688,0.530085655429367,-3.1392452686519,0.00169383609561462,0.0331279282277293,"LAMB1",TRUE
364.551767295469,-2.93212429727321,0.538081920438309,-5.4492154185087,5.05925051257816e-08,1.49093540105418e-05,"SLC26A4",TRUE
364.242230507506,-4.64215361795915,0.801459420882413,-5.79212558615644,6.95011397095411e-09,2.81027050262742e-06,"SLC17A6",TRUE
6205.07707991305,1.44164010804987,0.469599483782712,3.06993546167722,0.00214105031372607,0.0389805673348222,"PHGDH",TRUE
2588.56862991221,-2.50249447863048,0.718807566197808,-3.48145261167412,0.000498702016281141,0.0139404050756916,"EPB41L4B",TRUE
81.6901222480046,-3.43377193635448,0.865753239672285,-3.9662247612891,7.30200086888971e-05,0.00363781917213139,"SMIM24",TRUE
2814.01261658657,1.60205195595274,0.504302553245241,3.17676748936401,0.00148926381122083,0.0302145039506378,"TSPAN15",TRUE
13142.1503199054,-1.67681985471307,0.556109044340838,-3.01527168417235,0.00256749159581243,0.0440246315349021,"STX1B",TRUE
1250.51398630106,4.4700037840239,0.541978210716948,8.24757101971096,1.61646434174685e-16,2.98606996397979e-13,"PCDH11Y",TRUE
2114.3007361464,1.57689045217431,0.424052644838219,3.71861954257097,0.000200314490133305,0.00721092429311864,"CECR2",TRUE
2681.42503971948,-1.67784217837667,0.545471724252867,-3.07594711838603,0.00209835056979605,0.0383638500074068,"YPEL1",TRUE
2902.85853254406,1.29500763851539,0.415166625816302,3.11924793080163,0.00181313324479624,0.0348727297868056,"PIK3IP1",TRUE
9429.83824610705,2.02170639575455,0.414788703456041,4.87406329755268,1.09325935292402e-06,0.000161088986180423,"SOX10",TRUE
19892.4817303516,1.57745454883153,0.456970898115685,3.45198032377149,0.000556488305848639,0.0150711248812933,"SUN2",TRUE
1800.99055661425,-1.73671631399841,0.436596625871767,-3.97785097521231,6.95409314216044e-05,0.0035500347370725,"RASD2",TRUE
13122.1908994128,-1.53977199705183,0.461695582023143,-3.33503732113826,0.000852879518574728,0.0203975463403835,"RBFOX2",TRUE
22882.2283572176,-1.73855132409494,0.487755095034605,-3.56439397926041,0.000364697823165023,0.0110470401591816,"SYNGR1",TRUE
3223.03476512411,-2.77605496131109,0.650844935877708,-4.26530930530695,1.99625454226942e-05,0.0014166888867934,"CACNA1I",TRUE
174.106051653723,-5.19417773795505,1.14398897091586,-4.54040892876501,5.61452267131864e-06,0.000574233562860102,"PVALB",TRUE
4700.51802319632,-2.25610582454598,0.611176401035505,-3.69141514744924,0.000223009796273964,0.00781748251575688,"CHGA",TRUE
2932.983572322,1.96017879135474,0.507755869013725,3.86047490728611,0.000113166862316316,0.00488355809447704,"EFS",TRUE
3781.61878874432,-1.70413129800561,0.573728072603022,-2.97027699947454,0.00297531334363292,0.0492214777409567,"CPNE6",TRUE
3433.37804982754,1.2884206623141,0.400482945544062,3.21716736417768,0.00129463053083222,0.0272845345934301,"STK4",TRUE
2558.92139783504,-1.43708195324412,0.405095994824429,-3.54750965599391,0.000388891496118809,0.0115874779994846,"ADNP",TRUE
1934.12272453866,-1.52820335607428,0.4955088912008,-3.08410884892676,0.00204162883234724,0.0377817003583069,"PAK5",TRUE
7776.28693110279,-1.95559829252436,0.510606249071168,-3.82995369931672,0.000128167372175416,0.00529322114017568,"ST8SIA5",TRUE
627.725222788269,2.38947564234171,0.685275347807401,3.48688399485995,0.000488683279002936,0.0137265527819452,"RNF125",TRUE
2302.24173513156,-1.66760388303858,0.502804403190133,-3.31660556760873,0.000911181560142778,0.0215547126342891,"NOL4",TRUE
2849.46868920086,-2.15395685051045,0.450665595670909,-4.77950141124893,1.75730438912742e-06,0.000234605207085562,"STS",TRUE
1018.53952730419,-1.53259117155527,0.46982571595295,-3.26204190089235,0.00110612792457394,0.0244374157872518,"PRPS2",TRUE
27179.4059332842,-2.46525353273115,0.663652014252982,-3.71467799356577,0.000203462614961007,0.00727902157680459,"SYP",TRUE
1297.31328571513,-1.43822013517184,0.439842415480295,-3.26985321231776,0.00107603305695215,0.0239245355002904,"ZC3H12B",TRUE
649.652552291548,1.57728711408686,0.518678867045641,3.04097046226499,0.00235816963600463,0.0414994893332111,"SYTL4",TRUE
3190.40933996716,-1.51451356722912,0.400673524393732,-3.77991924852226,0.000156879229756737,0.00600473978684864,"DRP2",TRUE
